Kernel,Time,Speedup
3,0.7806914,0.6694020197993726
3,0.5931088,1.1479650951056535
3,0.5104176,1.8258049879157772
3,0.488121,2.581354623136476
3,0.4880114000000001,3.4237064953810497
3,0.4862486,4.429597946400258
5,1.2879514,0.4057578570123065
5,0.8481651999999998,0.8027542275962279
5,0.6429913999999999,1.44935531019544
5,0.6314394,1.9954621140207593
5,0.6314706,2.6458995874075533
5,0.6299974,3.4188804588717354
7,2.0892145999999996,0.25014012442761985
7,1.2508527999999999,0.5443232009393912
7,0.8514586,1.094501834851395
7,0.8415367999999999,1.4972766491019764
7,0.8431089999999999,1.981722173526792
7,0.8426389999999999,2.5561192871443175
9,3.0204654,0.17301850238046096
9,1.7200456000000002,0.39584311020591545
9,1.0919257999999998,0.8534673326704069
9,1.1087723999999999,1.13640400861349
9,1.1111274,1.5037049756850565
9,1.1108972,1.9388704913469945
11,4.298611,0.12157331752047346
11,2.3409832,0.2908471107353526
11,1.4242735999999998,0.6543145923648379
11,1.4499590000000002,0.8689993303258917
11,1.4523384,1.1504259613324277
11,1.4542633999999999,1.4810836881406768
13,5.7571297999999995,0.0907737741122321
13,3.079075,0.22112751394493477
13,1.8049258000000001,0.5163220560091722
13,1.8541947999999997,0.6795474779672557
13,1.8543338000000003,0.9010286066079364
13,1.8553814,1.1608857348683135
15,7.4155131999999995,0.07047339623102553
15,3.9035328,0.17442358880652933
15,2.2343834,0.41708285158223074
15,2.3182302,0.5435238484944247
15,2.3202486,0.7200986135709767
15,2.318098,0.9291608033827734
