Kernel,Time,Speedup
3,0.5249881999999999,0.9954440880766464
3,0.46439340000000007,1.46614529836126
3,0.44716659999999997,2.0840621817461327
3,0.4275323999999999,2.947176401133575
3,0.430563,3.8805187626433297
3,0.425715,5.059454799572484
5,0.6969758,0.749805660397391
5,0.5558091999999999,1.2250034724146346
5,0.5054466,1.843761536827036
5,0.4791256,2.6298185694940948
5,0.483922,3.4526386483772176
5,0.480065,4.486654515534355
7,0.948387,0.5510370766364363
7,0.6779458,1.0043106690829857
7,0.5508795999999999,1.691699964928816
7,0.5409851999999999,2.3291088185037223
7,0.5509053999999999,3.0328397579693362
7,0.5444172,3.9563147527300755
9,1.2732573999999999,0.41044049694900653
9,0.8387128,0.8118013699087459
9,0.6256344,1.4895648321128123
9,0.6350794000000001,1.9840249896312172
9,0.6421688000000001,2.6018202690632117
9,0.634109,3.3967122371705813
11,1.6967869999999998,0.30799175146910013
11,1.0457291999999998,0.6510941838479791
11,0.7457524,1.249641301858365
11,0.7499356,1.6801621365887949
11,0.7543092,2.215017130906
11,0.7457062000000001,2.888383923856339
13,2.1766075999999996,0.24009674504490383
13,1.2812698,0.5314011147378952
13,0.8814772,1.057228706539432
13,0.8844628,1.424608700331998
13,0.8875694,1.8824531354956582
13,0.8809190000000001,2.445044095995205
15,2.7298694,0.19143641084075302
15,1.5597026,0.4365371962577994
15,1.0198272000000002,0.9138048092853377
15,1.040859,1.2105514771933565
15,1.0528534,1.586932995609835
15,1.0348654,2.0813197542405035
