Kernel,Time,Speedup
3,7.5627742,1.1151076280976362
3,6.8141542,1.2376161373043184
3,6.432967,1.3109514163526719
3,6.437628999999999,1.3100020519977151
3,6.4638672,1.3046844774286201
3,6.477455600000001,1.3019475116124295
5,10.338297800000001,1.0396037730698762
5,8.475128800000002,1.2681498598581769
5,7.575598000000001,1.418730692943316
5,7.5907666,1.4158956488004784
5,7.5830808,1.417330723945339
5,7.5814908,1.4176279683673825
7,13.788697200000001,1.017004492636186
7,10.273700400000001,1.3649577517366576
7,8.5765156,1.6350657602721552
7,8.5939322,1.6317521099363574
7,8.5992406,1.6307448125128632
7,8.5996578,1.6306656992793367
9,18.1839436,1.0134408357931775
9,12.447172400000001,1.4805250869667392
9,9.745175,1.8910230960449659
9,9.7973382,1.8809548699666199
9,9.790814200000002,1.8822082232956678
9,9.795990399999999,1.8812136647255189
11,23.761567399999997,1.0032855408351558
11,15.312616200000003,1.5568624386994039
11,11.2315222,2.1225650962965643
11,11.3061866,2.1085479873470336
11,11.2763444,2.1141281389028883
11,11.262198000000001,2.11678368645268
13,30.062104600000005,1.0003097654047812
13,18.452695,1.6296490458439812
13,12.9029898,2.3305774294264725
13,12.9749686,2.317648522093533
13,12.9738096,2.317855566494517
13,12.9659892,2.319253574574935
15,37.525138999999996,0.9943675891513687
15,22.682279400000002,1.645063150046551
15,15.012236999999999,2.4855577486553138
15,14.9798724,2.490927893351081
15,14.9161526,2.501568802668323
15,14.914492999999998,2.501847163024583
