Kernel,Time,Speedup
3,8.494474799999999,0.9927991310304434
3,7.545113000000001,1.1177178128412388
3,7.1386522,1.1813584642770518
3,7.119690199999999,1.1845047976947085
3,7.1310892,1.1826113744307107
3,7.1261004,1.1834392903024489
5,10.667905999999999,1.0074829493248256
5,8.7372482,1.2301050804531342
5,7.81511,1.3752504315358327
5,7.8031706,1.3773546614500523
5,7.8426996,1.3704124788867345
5,7.804889,1.3770514096997408
7,14.067095,0.9968772514865365
7,10.4219654,1.3455395850767267
7,8.6747172,1.616556099373476
7,8.6797848,1.6156122902954921
7,8.696687,1.6124723127324232
7,8.692813000000001,1.6131909199013024
9,18.254508199999997,1.0095232803916352
9,12.5493062,1.4684756835401784
9,9.766471800000001,1.886899524964583
9,9.813790200000001,1.8778016061521263
9,9.814989800000001,1.8775720989541933
9,9.807825400000002,1.8789436239352297
11,23.8246732,1.0006280799687948
11,15.2862354,1.5595492530489228
11,11.165530799999999,2.135110047791011
11,11.212471400000002,2.126171487937976
11,11.2134216,2.125991320972004
11,11.2266722,2.1234820590913848
13,30.119672,0.9983978842797491
13,18.3727678,1.6367385212368493
13,12.7548662,2.3576426697443518
13,12.8495024,2.340278702154256
13,12.8604604,2.338284623153927
13,12.860336799999999,2.338307096280713
15,37.4292758,0.9969143458554439
15,21.9662564,1.6986864452697548
15,14.631743199999999,2.550193882571695
15,14.8131744,2.518959204314775
15,14.7984672,2.5214626282376056
15,14.806959799999998,2.5200164317323264
