Kernel,Time,Speedup
3,0.5100615999999999,1.0582529639557265
3,0.4523692,1.193216072181749
3,0.4229792,1.2761246888735902
3,0.4243494,1.2720041550665562
3,0.4251362,1.269650055676275
3,0.425478,1.2686301054343587
5,0.6936952000000001,0.9967962874761134
5,0.5425826,1.2744102004008238
5,0.5224489999999999,1.323522104549918
5,0.4934976000000001,1.4011675031448985
5,0.47197439999999996,1.4650642068722373
5,0.4758606,1.4530995001477323
7,0.9334628,1.0067604193761122
7,0.667574,1.4077441601979706
7,0.5338092,1.760504315024919
7,0.5389782000000001,1.7436204284329122
7,0.5386072,1.7448214580124441
7,0.5608413999999999,1.675649122907118
9,1.2593996,1.0055575688605904
9,0.8237575999999999,1.537343995369512
9,0.623104,2.0324035794987676
9,0.626409,2.021680403697904
9,0.6265216,2.0213170623327272
9,0.6243006,2.028508061661322
11,1.6850074,0.9903732173520426
11,1.0344394,1.6132276090798556
11,0.7282572,2.291479164229341
11,0.734597,2.2717029881690234
11,0.7368224000000001,2.2648418397703436
11,0.7320494,2.2796087258592115
13,2.1602628,0.9970277690288423
13,1.271161,1.6943896170508692
13,0.8546514000000001,2.52014096039625
13,0.8642284,2.4922138638350697
13,0.8630264000000001,2.4956849523954308
13,0.8588315999999999,2.507874652027243
15,2.7219946,0.9943841916512253
15,1.5466136,1.750087028848059
15,1.0008772,2.704336156323673
15,1.0161186,2.663772122663634
15,1.0138672,2.66968731210557
15,1.0085066,2.683877725738235
