Kernel,Time,Speedup
3,0.5358851999999998,0.9774436763694914
3,0.469393,1.1159041570709405
3,0.44972399999999996,1.164709021533207
3,0.4283042,1.2229569544263166
3,0.429378,1.2198985509271552
3,0.4281798,1.223312262745697
5,0.7019762,0.9712825021703014
5,0.5480649999999999,1.2440444107906912
5,0.4791544,1.4229592799314794
5,0.46626460000000003,1.462296730225713
5,0.4696052,1.4518944849844082
5,0.46500719999999995,1.4662508451482044
7,0.9610074000000001,0.967890569833281
7,0.6732353999999999,1.3816118403755953
7,0.5420968,1.7158374666664695
7,0.533117,1.7447389597405447
7,0.5374982000000001,1.730517423128114
7,0.5335616,1.743285123966942
9,1.2927044,0.9823710664247757
9,0.8372598,1.5167519090251316
9,0.6353252,1.9988431121573642
9,0.6210448,2.0448048192336525
9,0.6293848000000001,2.017709039048925
9,0.6233527999999999,2.037233810452123
11,1.7327574,0.97865817799999
11,1.0468503999999998,1.61988494249035
11,0.7410596,2.288314192272794
11,0.7356976,2.304992159822188
11,0.7487088,2.264935579760783
11,0.7403978,2.2903595877783536
13,2.229477,0.9807582675219344
13,1.3019672,1.6794416940764714
13,0.877118,2.492912014118967
13,0.8806765999999999,2.482838762833031
13,0.88383,2.4739802903273254
13,0.8781913999999998,2.489864965655551
15,2.8069874,0.9894168388500781
15,1.5874054000000002,1.7495723524690037
15,1.0313478,2.692865200274825
15,1.0409554,2.6680111366923116
15,1.0440960000000001,2.6599858633688855
15,1.0351130000000002,2.683069964342057
