Kernel,Time,Speedup
3,0.7806914,0.6709406559365197
3,0.5931088,0.8831391474886227
3,0.5104176,1.0262138296171603
3,0.488121,1.0730896642430872
3,0.4880114000000001,1.0733306639967835
3,0.4862486,1.0772218161656404
5,1.2879514,0.5293811552206085
5,0.8481651999999998,0.8038731133981919
5,0.6429913999999999,1.0603830782184647
5,0.6314394,1.0797824779385006
5,0.6314706,1.0797291275318281
5,0.6299974,1.082253990254563
7,2.0892145999999996,0.44521515405837203
7,1.2508527999999999,0.743612677686775
7,0.8514586,1.0924195257408875
7,0.8415367999999999,1.105299257263616
7,0.8431089999999999,1.1032381340965403
7,0.8426389999999999,1.1038534888605915
9,3.0204654,0.4204369962324349
9,1.7200456000000002,0.7383033333534877
9,1.0919257999999998,1.1630052151895305
9,1.1087723999999999,1.1453346060922873
9,1.1111274,1.142907104981841
9,1.1108972,1.1431439380709574
11,4.298611,0.39449422150550484
11,2.3409832,0.7243867448514794
11,1.4242735999999998,1.1906260145522602
11,1.4499590000000002,1.1695345868400413
11,1.4523384,1.1676185109475863
11,1.4542633999999999,1.1660729411191948
13,5.7571297999999995,0.3798034916635022
13,3.079075,0.7101411950017457
13,1.8049258000000001,1.211450354358057
13,1.8541947999999997,1.1792601295182148
13,1.8543338000000003,1.1791717327268691
13,1.8553814,1.1785059395335105
15,7.4155131999999995,0.3745230471708958
15,3.9035328,0.7114787404886159
15,2.2343834,1.2429740571828451
15,2.3182302,1.1980176084325018
15,2.3202486,1.1969754447863905
15,2.318098,1.1980859307932625
