Kernel,Time,Speedup
3,9.5109066,1.002002017347116
3,8.3020556,1.1479021653384254
3,7.718669,1.2346620382348303
3,7.706420800000001,1.2366243483615635
3,7.7069256,1.2365433500486886
3,7.708908800000001,1.236225235924441
5,12.395078199999999,1.0005098313942062
5,9.6486202,1.2853027005871784
5,8.2914006,1.49569393619698
5,8.3004928,1.4940555818565375
5,8.2984926,1.494415696653149
5,8.2987146,1.4943757193433307
7,16.9196232,0.9946643374422193
7,11.739007600000003,1.433625939555572
7,9.2720346,1.8150650343776762
7,9.302966,1.809030130820644
7,9.3025306,1.8091148015143321
7,9.3141394,1.8068599875153255
9,22.912269400000003,0.9942841628773794
9,14.655157800000001,1.55449070633685
9,10.6955206,2.1299857624508713
9,10.7775534,2.1137734840636466
9,10.7369564,2.1217657733992477
9,10.760315,2.1171598229233997
11,30.751952600000003,0.9944276839188415
11,18.563013599999998,1.6473937723129182
11,12.6820098,2.411336490214666
11,12.729992,2.402247621208246
11,12.701764,2.407586300611474
11,12.7241028,2.4033594730152603
13,39.661737800000004,0.9974456842887
13,22.9075712,1.72695869215502
13,14.951620599999998,2.6458957365464455
13,15.051115200000002,2.6284051828930255
13,15.007356599999998,2.6360691129309215
13,15.008522199999998,2.6358643891002145
15,50.122580799999994,0.9968416949511906
15,28.093352199999998,1.7785089527336648
15,17.5500204,2.8469641209078023
15,17.7750702,2.8109187664417776
15,17.7573336,2.8137264031577356
15,17.7590192,2.8134593378895607
