Kernel,Time,Speedup
3,8.9492284,1.0648904211674828
3,7.8588932,1.2126322826221891
3,7.328358400000001,1.300420514367856
3,7.361048199999999,1.2946454555208593
3,7.343124399999999,1.297805549910063
3,7.329418200000001,1.3002324795711615
5,12.382175,1.001552441311805
5,9.7296218,1.2746022255459097
5,8.4460012,1.4683158700001133
5,8.475801,1.463153464787576
5,8.487754200000001,1.4610929237324048
5,8.465089799999998,1.4650048485014304
7,17.0662212,0.9861202197472984
7,12.0378656,1.3980340335416275
7,9.6190834,1.7495789463682168
7,9.6599232,1.742182153166601
7,9.669777999999999,1.7404066360158428
7,9.6536798,1.7433088882852734
9,23.0039996,0.990319379070064
9,14.960576,1.5227559821226135
9,11.048348,2.0619649743110915
9,11.1852848,2.0367211928300657
9,11.133091600000002,2.046269573493853
9,11.111639199999999,2.050220151136657
11,30.913219399999996,0.9892399948482883
11,18.808824199999997,1.6258641515720056
11,13.041035399999998,2.344951306550399
11,13.1190032,2.331014981382122
11,13.096081199999997,2.3350949442799736
11,13.111738800000001,2.332306451986368
13,39.780571200000004,0.9944660925331308
13,23.290279599999998,1.698581119653025
13,15.3248004,2.581464565111073
13,15.4466162,2.561106503054048
13,15.439448800000003,2.562295436350033
13,15.4589766,2.559058741314092
15,50.3484188,0.9923703582127191
15,28.4376664,1.7569753332502696
15,17.984869,2.77812857018864
15,18.197972200000002,2.7455959296387973
15,18.197242199999998,2.7457060718793973
15,18.188460600000003,2.7470317306567433
