Kernel,Time,Speedup
3,9.4916632,1.0017179286344675
3,9.6738088,0.9828568453823484
3,9.534876800000001,0.9971779813662617
3,9.539795999999999,0.9966637861019253
3,9.487359999999999,1.0021722797490558
3,9.4953136,1.0013328259110896
5,12.3820092,1.001605668327237
5,12.372512,1.002374505678394
5,12.382427799999999,1.0015718080746652
5,12.3684586,1.0027030045603256
5,12.392399399999999,1.0007658888076185
5,12.387616,1.0011523282607402
7,16.8237654,1.0007189829216234
7,16.812725,1.0013761243343955
7,16.8050492,1.0018335084672052
7,16.806392600000002,1.0017534280378524
7,16.8076616,1.001677794369682
7,16.8083782,1.0016350893389583
9,22.7774652,1.0010366649577844
9,22.7508878,1.0022060677561777
9,22.776498800000002,1.0010791386426783
9,23.144507400000002,0.9851615074771475
9,22.8161224,0.9993406153887041
9,22.811404599999996,0.9995472966184643
11,30.544259,1.001039625809878
11,30.541928000000002,1.0011160264669603
11,30.5626016,1.0004388369869663
11,30.544363600000004,1.0010361977225806
11,30.545703200000002,1.0009922966841371
11,30.539430400000004,1.0011979005345166
13,39.5876526,0.9994472367376489
13,39.587212199999996,0.999458355392856
13,39.594359999999995,0.9992779274623963
13,39.5954608,0.9992501463703133
13,39.596186599999996,0.9992318300671915
13,39.575789799999995,0.999746819961127
15,49.979608199999994,0.9994336330151544
15,49.921306,1.0006008536715765
15,49.9195346,1.0006363600993988
15,49.919523999999996,1.0006365725762931
15,49.949533200000005,1.000035399730222
15,49.9179766,1.000667591161938
