Kernel,Time,Speedup
3,13.6496242,0.699700465013535
3,10.2106612,0.9353604250427974
3,8.571760000000001,1.1141992309630693
3,8.5265188,1.120111105601503
3,8.5131732,1.1218670377809299
3,8.5189554,1.121105575925424
5,23.5243132,0.5284892568085685
5,15.244831199999998,0.8155122635926596
5,11.401098999999999,1.0904516134804199
5,11.443017399999999,1.0864570388576007
5,11.511008,1.080039801900928
5,11.501511,1.0809316097684902
7,38.0878812,0.4419731281875558
7,22.603025,0.7447596062916356
7,15.1717884,1.1095475072668424
7,15.336416600000002,1.097637110353405
7,15.3309936,1.0980253752111668
7,15.317017800000002,1.099027253203296
9,55.49607880000001,0.41144111608836764
9,31.2710374,0.7301762428898505
9,19.6372488,1.1627580234151742
9,20.248866,1.1276369056914102
9,20.2763296,1.1261095597893616
9,20.282228,1.1257820689127447
11,79.3441024,0.38531548376303765
11,43.1747044,0.7081116506729342
11,25.7977594,1.1850839728352531
11,26.626742999999998,1.1481881655597157
11,26.615540600000003,1.1486714344626159
11,26.6016474,1.1492713492623767
13,107.32458879999999,0.3688562075348013
13,56.78446340000001,0.6971509182210569
13,32.8205406,1.2061757690852906
13,34.099679,1.1609300134467544
13,34.1528646,1.1591221194370913
13,34.124441000000004,1.1600875982114989
15,138.30113680000002,0.3616020616831256
15,72.5035772,0.6897587420003878
15,41.102076800000006,1.2167262604112499
15,42.9653622,1.1639603075428047
15,42.9806026,1.163547581345451
15,42.9982192,1.1630708696884822
