Kernel,Time,Speedup
3,8.939575399999999,1.0635817446094815
3,6.4241383999999995,1.48003803903104
3,5.8024094,1.6386243273354688
3,5.4464022,1.7457339452455425
3,5.1943012,1.8304616605598463
3,5.0703744,1.8752006163489625
5,12.3610146,1.0033068482905925
5,8.0732964,1.5361619325657359
5,6.616191000000001,1.8744759031291565
5,5.8460842,2.121401296272811
5,5.399997399999999,2.2966475132006545
5,5.1580954,2.4043546383418963
7,17.0352194,0.9882973036437676
7,10.3863576,1.620959151262036
7,7.767269199999999,2.1675393199967887
7,6.4093615999999995,2.626761049025538
7,5.671715399999999,2.9683896691995515
7,5.2919594000000005,3.1814041128131096
9,22.992112,0.9916913156999235
9,13.363694599999999,1.7061956653813386
9,9.2282518,2.470790599797027
9,7.1206218,3.202118921693046
9,6.0178042000000005,3.788936469551468
9,5.462000399999999,4.174492151263848
11,30.856112200000002,0.990922427356224
11,17.3198802,1.7653709637090909
11,11.1812468,2.734579975463917
11,8.0748068,3.7865938290932237
11,6.4900848,4.7111886118961035
11,5.6845204,5.378820278312309
13,39.7939494,0.9942659775307449
13,21.771532999999998,1.8173166767815572
13,13.383255,2.9563637545574677
13,9.1550984,4.321719797135113
13,7.014171,5.640833392855692
13,5.9591608,6.639486888825017
15,50.3162872,0.9927461698724066
15,27.037677600000002,1.847470117034016
15,15.989025799999999,3.1240991180338207
15,10.4340626,4.787330047262702
15,7.634782999999999,6.542596089502479
15,6.232079199999999,8.01519040387035
