Kernel,Time,Speedup
3,8.3977908,1.0052733154533928
3,8.398503000000002,1.0051880674448765
3,8.4009084,1.004900255786624
3,8.404817800000002,1.0044328385084085
3,8.401446799999999,1.004835857557296
3,8.4005736,1.0049403055048527
5,10.7093328,1.002555210535618
5,10.725908999999998,1.001005826172868
5,10.782140200000002,0.9957853636516428
5,10.7558966,0.9982150070129904
5,10.7385962,0.9998231798677745
5,10.746547999999999,0.9990833707717119
7,13.996765400000001,1.0000549698432468
7,14.0191458,0.9984584652796749
7,14.0091176,0.9991731956051251
7,13.9969728,1.000040151539053
7,13.9966968,1.0000598712690554
7,13.995238,1.0001641129647099
9,18.3808516,0.9996028258016076
9,18.3703286,1.0001754241892005
9,18.375031800000002,0.9999194232686988
9,18.363300000000002,1.0005582438886256
9,18.4029174,0.998404263880465
9,18.3763834,0.9998458782700409
11,23.693328,1.0006547328429336
11,23.6880936,1.0008758492916459
11,23.698679,1.0004287918326589
11,23.7199746,0.9995306150117041
11,23.694135800000005,1.000620617697312
11,23.698072400000004,1.0004543998270508
13,30.0964174,0.9987497515235817
13,30.0715304,0.9995763102233068
13,30.091130600000003,0.998925224830203
13,30.089923799999998,0.9989652881739769
13,30.058592999999995,1.0000065339052964
13,30.052102,1.0002225268635119
15,37.2940792,1.0008820381332812
15,37.3024164,1.0006583380480416
15,37.3247598,1.0000593225518897
15,37.3045788,1.000600333812106
15,37.3014522,1.000684203924908
15,37.2989546,1.0007512114025845
