Kernel,Time,Speedup
3,7.7288388,1.0865785685684115
3,6.911941799999999,1.2149972964182079
3,6.52943,1.2861751485198556
3,6.530878600000001,1.2858898648031827
3,6.543731800000001,1.2833641195380285
3,6.517735,1.2884829775988131
5,10.3501812,1.0337415735291668
5,8.498584600000001,1.258964063262958
5,7.6100528,1.405957735273532
5,7.6449489999999996,1.3995400884950313
5,7.671611999999999,1.3946759299088642
5,7.654255600000001,1.3978384259861925
7,13.890783399999998,1.0079860866594466
7,10.344,1.3536075406032484
7,8.653009599999999,1.6181325396888504
7,8.7204622,1.605616316988336
7,8.731889800000001,1.6035150145848152
7,8.709324800000001,1.6076695635464187
9,18.197089400000003,1.0111598286701826
9,12.515488999999999,1.4701915202833866
9,9.806088800000001,1.8764021186510158
9,9.9581448,1.8477503761544019
9,9.9640638,1.8466527482491633
9,9.943467799999999,1.8504777377566408
11,23.8225102,0.9953054233554278
11,15.340778599999998,1.5455977964508267
11,11.287147599999999,2.100678970477891
11,11.4722408,2.066786603712153
11,11.449591,2.070875160518834
11,11.455119999999999,2.0698756189372087
13,30.1258082,0.9980683671749592
13,18.483133000000002,1.6267597165480545
13,12.9129894,2.3284783459978673
13,13.2398246,2.2709980765153035
13,13.249347599999998,2.2693657912635636
13,13.252588600000001,2.268810804252989
15,37.5022724,0.9963565407839124
15,22.1010288,1.690673983466326
15,14.786480399999999,2.5270134196370355
15,15.3012694,2.441995720956328
15,15.280482999999998,2.445317625103866
15,15.2933864,2.4432544514797585
