Kernel,Time,Speedup
3,7.7288388,1.0865785685684115
3,6.911941799999999,1.5479604588105764
3,6.52943,2.1444010273484824
3,6.530878600000001,2.817410478277761
3,6.543731800000001,3.623417695694679
3,6.517735,4.613200168463431
5,10.3501812,0.8113858528389822
5,8.498584600000001,1.258964063262958
5,7.6100528,1.839897405179633
5,7.6449489999999996,2.4068395747309763
5,7.671611999999999,3.090702918760751
5,7.654255600000001,3.928222125218812
7,13.890783399999998,0.6045728565604155
7,10.344,1.0343593000773397
7,8.653009599999999,1.6181325396888504
7,8.7204622,2.109998917259225
7,8.731889800000001,2.7154114565211294
7,8.709324800000001,3.4523475574134053
9,18.197089400000003,0.4615018597424706
9,12.515488999999999,0.8548936921282102
9,9.806088800000001,1.4278594336204664
9,9.9581448,1.8477503761544019
9,9.9640638,2.379618805732657
9,9.943467799999999,3.0238561440305562
11,23.8225102,0.3525233289647201
11,15.340778599999998,0.6974491242576176
11,11.287147599999999,1.2405008684390733
11,11.4722408,1.6038859470244036
11,11.449591,2.070875160518834
11,11.455119999999999,2.6248189630488374
13,30.1258082,0.27876399345860536
13,18.483133000000002,0.5788744040309616
13,12.9129894,1.0843125450099107
13,13.2398246,1.3897590304935006
13,13.249347599999998,1.7895729145184476
13,13.252588600000001,2.268810804252989
15,37.5022724,0.22393284626667048
15,22.1010288,0.4841137802598583
15,14.786480399999999,0.9469269238675623
15,15.3012694,1.2025254453725256
15,15.280482999999998,1.5516966054018055
15,15.2933864,1.9660535223251796
